hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,4,2016,August,35,24,0,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,240.0,,0,Transient,258.0,1,0
City Hotel,1,74,2016,November,48,20,1,0,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.4,0,0
City Hotel,0,17,2016,January,2,9,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,,0,Transient,119.0,0,1
Resort Hotel,0,1,2015,November,45,6,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,68.7,0,0
City Hotel,1,27,2016,June,27,28,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,166.0,0,0
City Hotel,0,49,2016,May,19,6,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,A,1,No Deposit,9.0,,0,Transient,124.3,0,0
City Hotel,0,31,2016,September,36,2,1,2,2,2.0,0,HB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,233.1,0,1
City Hotel,0,103,2016,March,13,24,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,63.58,0,0
City Hotel,0,28,2016,October,44,28,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.0,0,2
Resort Hotel,0,39,2017,July,28,13,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,184.0,0,1
City Hotel,0,31,2017,July,28,10,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,79.0,0,0
Resort Hotel,0,77,2017,January,1,2,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,55.8,0,1
City Hotel,0,54,2016,September,37,10,1,1,3,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,201.0,0,4
Resort Hotel,0,58,2016,August,34,16,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,269.0,0,1
City Hotel,1,198,2015,December,49,5,2,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0
Resort Hotel,0,0,2016,October,41,5,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,86.0,1,0
Resort Hotel,1,5,2017,June,24,17,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,348.0,,0,Transient,158.0,0,0
Resort Hotel,0,3,2015,November,47,16,1,0,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,25.0,0,1
City Hotel,0,84,2016,March,13,24,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,89.75,1,0
Resort Hotel,1,45,2017,April,14,8,2,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,137.0,0,1
City Hotel,0,254,2017,August,34,20,2,1,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,174.0,1,0
City Hotel,1,178,2016,September,36,2,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,112.01,0,0
Resort Hotel,0,80,2016,April,15,7,0,3,2,0.0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,No Deposit,67.0,,0,Transient-Party,68.0,0,0
Resort Hotel,0,2,2016,February,8,20,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,66.0,1,1
Resort Hotel,0,12,2017,May,18,4,0,2,2,1.0,1,BB,Online TA,TA/TO,0,0,0,E,G,2,No Deposit,240.0,,0,Transient,140.0,0,1
Resort Hotel,0,11,2017,March,10,6,1,0,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,62.0,0,0
City Hotel,1,5,2016,April,17,20,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.0,0,0
City Hotel,0,77,2017,March,12,23,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,106.2,0,1
City Hotel,0,9,2015,November,47,18,0,2,2,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,40.0,0,Transient,75.0,0,0
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,54,2016,November,46,11,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.1,0,1
Resort Hotel,0,12,2015,October,43,20,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,,0,Transient,47.0,0,0
City Hotel,0,151,2016,January,4,19,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,19.0,,63,Transient-Party,86.5,0,0
City Hotel,0,7,2017,June,24,12,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,159.0,,0,Transient,169.0,0,0
City Hotel,0,8,2015,October,43,21,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,85.0,0,0
City Hotel,0,150,2017,August,31,1,1,5,2,1.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28.0,,0,Transient,142.6,0,1
City Hotel,0,35,2015,December,52,26,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,77.25,0,2
City Hotel,0,6,2017,January,5,31,0,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,1,2017,January,1,6,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,87.69,1,0
City Hotel,0,36,2016,August,34,19,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,1
City Hotel,0,3,2015,November,48,26,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,148.0,0,Transient,79.0,0,1
Resort Hotel,0,6,2017,April,17,27,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,106.0,0,0
Resort Hotel,0,1,2016,March,11,7,1,0,1,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient-Party,40.0,0,0
City Hotel,0,44,2016,May,21,19,0,1,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,76.5,0,0
City Hotel,0,41,2016,August,34,20,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.4,0,1
Resort Hotel,0,2,2016,February,6,5,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,2
City Hotel,0,53,2015,August,35,24,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,110,2017,January,1,3,0,2,0,2.0,0,BB,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9.0,,0,Transient,91.6,0,1
City Hotel,0,35,2017,July,28,11,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.0,0,0
City Hotel,0,105,2016,March,13,22,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,0
City Hotel,1,12,2017,August,33,18,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,0
City Hotel,0,11,2017,March,10,7,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,441.0,,0,Transient-Party,130.0,0,2
City Hotel,1,36,2016,March,13,24,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,0
Resort Hotel,0,4,2017,January,3,21,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,6.0,,0,Transient,34.0,0,0
Resort Hotel,0,39,2016,November,45,1,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,37.8,0,3
City Hotel,1,122,2017,July,28,12,0,2,3,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,222.3,0,0
City Hotel,1,20,2017,January,2,12,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.5,0,0
City Hotel,0,50,2015,August,35,25,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,15,2017,July,29,17,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,204.0,0,1
Resort Hotel,0,41,2015,July,30,22,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,118.19,0,0
Resort Hotel,0,1,2016,May,21,20,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,89.0,0,1
City Hotel,0,46,2015,August,34,17,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,0,47,2015,October,43,19,1,4,2,0.0,0,HB,Groups,Direct,0,0,0,A,A,0,No Deposit,,,47,Transient-Party,76.8,0,0
Resort Hotel,0,18,2016,March,12,19,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,327.0,,0,Transient,29.0,0,1
City Hotel,1,195,2017,February,8,24,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,2
City Hotel,0,3,2016,March,14,31,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,8.0,,0,Transient,106.0,0,1
City Hotel,0,56,2015,November,45,6,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0
City Hotel,0,122,2016,June,27,30,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,1
Resort Hotel,1,93,2017,February,7,17,1,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,82.0,0,1
Resort Hotel,0,105,2015,November,47,18,2,4,2,0.0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313.0,,65,Transient-Party,69.0,0,0
Resort Hotel,0,1,2015,September,36,3,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,131.4,0,0
Resort Hotel,0,21,2017,June,23,9,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,126.0,0,1
City Hotel,0,4,2015,November,48,27,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,59,2015,December,53,28,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,86.41,1,0
Resort Hotel,1,12,2016,August,35,22,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,229.0,0,1
Resort Hotel,0,7,2015,December,50,7,1,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,49.4,0,0
City Hotel,0,161,2016,August,32,3,1,4,2,0.0,0,HB,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient-Party,125.25,0,0
City Hotel,1,41,2017,April,15,13,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,156.67,0,0
City Hotel,1,127,2016,August,35,21,3,5,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,113.55,0,1
Resort Hotel,0,1,2016,January,2,9,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0
City Hotel,1,38,2017,July,27,2,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,1
Resort Hotel,0,122,2016,August,32,4,3,8,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,221.0,0,1
City Hotel,0,0,2016,October,42,10,1,0,1,0.0,0,BB,Corporate,Corporate,1,0,1,A,B,0,No Deposit,,62.0,0,Transient,95.0,0,0
Resort Hotel,0,29,2015,October,43,23,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,56.0,0,2
Resort Hotel,1,337,2017,August,34,20,2,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,185.75,0,0
Resort Hotel,0,1,2017,May,21,23,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,97.0,1,1
City Hotel,1,18,2017,February,8,25,1,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,G,1,No Deposit,9.0,,0,Transient,203.0,0,0
City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,9,2017,July,30,27,0,3,2,0.0,1,BB,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Transient,230.0,0,3
City Hotel,0,12,2017,August,32,7,1,0,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,1
Resort Hotel,0,154,2015,September,36,3,0,3,2,0.0,0,BB,Corporate,Direct,0,0,0,A,A,0,No Deposit,,268.0,0,Transient-Party,88.2,0,0
Resort Hotel,0,89,2015,August,33,11,0,5,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,176.0,1,0
City Hotel,0,34,2015,August,32,5,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0
Resort Hotel,0,3,2016,April,16,11,1,0,2,0.0,0,BB,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,,0,Transient,65.0,1,1
City Hotel,0,63,2016,August,33,9,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,9.0,,0,Transient,168.3,0,0
City Hotel,1,239,2017,July,27,6,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1
City Hotel,0,41,2015,December,53,30,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,128.0,1,0
Resort Hotel,0,50,2016,March,13,24,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,125.0,0,0
Resort Hotel,0,5,2015,November,45,1,1,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,55.0,0,0
Resort Hotel,0,5,2016,March,12,19,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,95.0,0,0
City Hotel,0,11,2016,August,36,28,2,2,3,1.0,0,BB,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,246.0,0,0
City Hotel,0,7,2015,September,38,19,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1
Resort Hotel,1,284,2016,December,53,31,1,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,229.4,0,2
City Hotel,1,47,2016,November,46,11,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
Resort Hotel,0,6,2017,February,9,26,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,,0,Transient,51.25,1,0
City Hotel,0,114,2017,February,7,15,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,242.0,0,Transient-Party,78.0,0,0
City Hotel,0,0,2016,October,41,5,0,1,1,0.0,0,BB,Corporate,Corporate,1,0,3,A,A,0,No Deposit,,62.0,0,Transient-Party,95.0,0,0
Resort Hotel,0,3,2016,September,40,25,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,67.0,1,2
City Hotel,0,156,2016,August,34,14,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.25,1,1
City Hotel,0,0,2015,August,35,27,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,161.33,0,0
City Hotel,0,7,2016,October,44,29,2,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,151.19,0,1
City Hotel,1,207,2017,July,27,7,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,2
City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,114,2017,February,7,15,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,242.0,0,Transient-Party,78.0,0,0
City Hotel,1,104,2015,August,36,30,2,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0
City Hotel,0,11,2017,May,19,9,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,290.0,148.0,0,Transient,110.0,0,1
City Hotel,1,13,2016,December,49,3,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.39,0,0
Resort Hotel,0,17,2016,February,9,26,1,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,56.0,0,0
City Hotel,0,5,2016,April,17,20,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,89.32,0,0
Resort Hotel,0,77,2017,January,1,2,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,55.8,0,1
Resort Hotel,0,9,2015,July,28,5,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,88.2,0,1
Resort Hotel,0,11,2016,October,43,18,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,46.0,0,0
City Hotel,0,343,2017,April,16,21,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,B,A,1,No Deposit,,,0,Transient,99.25,0,1
City Hotel,0,7,2017,April,15,13,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,2
Resort Hotel,0,42,2015,July,31,27,1,4,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,133.0,0,0
Resort Hotel,0,123,2016,February,9,27,1,1,2,0.0,0,FB,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0
City Hotel,0,10,2017,May,21,22,1,2,1,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,201.33,0,1
City Hotel,0,9,2016,March,11,11,2,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,54.74,0,0
City Hotel,0,61,2016,March,12,19,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,138.0,,0,Transient,63.58,0,0
City Hotel,0,52,2017,April,15,13,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.5,1,0
City Hotel,0,48,2017,February,8,22,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,1
City Hotel,0,68,2017,April,15,15,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,2
Resort Hotel,1,36,2016,April,17,23,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,85.33,0,0
City Hotel,0,56,2016,March,14,30,0,4,2,0.0,1,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,84.65,1,1
City Hotel,1,215,2016,July,28,8,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,0
Resort Hotel,1,113,2016,July,29,16,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,160.0,0,0
City Hotel,0,214,2017,July,27,3,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,98.1,1,2
City Hotel,0,192,2016,December,50,4,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,72.75,0,2
Resort Hotel,0,47,2017,July,28,11,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,I,2,No Deposit,240.0,,0,Transient,160.0,0,0
Resort Hotel,0,71,2015,July,30,19,2,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,160.0,0,0
Resort Hotel,0,17,2015,July,27,2,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,133.0,0,1
Resort Hotel,0,2,2016,December,50,4,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,80.5,1,1
City Hotel,1,47,2016,April,16,12,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Transient,99.9,0,0
City Hotel,0,21,2016,June,24,9,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.85,0,2
Resort Hotel,1,215,2017,April,17,28,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0
Resort Hotel,0,2,2017,August,33,17,0,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,231.0,0,3
Resort Hotel,0,112,2016,February,7,12,0,2,2,0.0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
Resort Hotel,0,12,2016,February,6,6,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,68.0,0,1
Resort Hotel,0,2,2016,September,38,13,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,2,No Deposit,240.0,,0,Transient,155.0,0,1
City Hotel,0,18,2015,December,50,6,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,107.0,0,0
City Hotel,0,81,2016,July,29,11,2,5,3,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.29,0,0
City Hotel,0,9,2016,September,39,22,0,1,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,119.2,0,0
Resort Hotel,1,123,2015,September,38,13,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,70.2,0,1
Resort Hotel,0,38,2015,August,33,14,0,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,242.0,,0,Transient,223.0,0,1
Resort Hotel,0,5,2015,November,47,21,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,58.0,0,1
City Hotel,0,55,2015,September,37,6,2,0,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,75.0,0,0
City Hotel,0,30,2016,May,20,11,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,1
Resort Hotel,0,3,2016,January,3,15,0,2,2,0.0,0,HB,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,119.0,0,0
Resort Hotel,0,295,2017,August,34,20,2,2,2,1.0,0,HB,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,306.0,0,3
City Hotel,1,119,2016,September,36,2,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,131.4,0,0
Resort Hotel,0,14,2015,July,30,24,1,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,195.0,1,2
City Hotel,1,64,2017,February,6,10,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,0
Resort Hotel,0,0,2015,September,38,16,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,8.0,1,0
Resort Hotel,1,116,2017,April,16,16,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,75.0,0,1
City Hotel,0,53,2015,August,35,24,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
