hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1,13,2017,June,24,15,0,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,420.0,,0,Transient-Party,95.0,0,0
Resort Hotel,1,312,2017,March,10,5,2,5,1,0.0,0,HB,Groups,TA/TO,0,0,0,E,E,1,No Deposit,298.0,,0,Transient-Party,58.0,0,0
Resort Hotel,1,184,2017,April,16,16,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,54.0,0,1
Resort Hotel,0,15,2017,August,35,30,0,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,210.75,0,3
Resort Hotel,0,21,2017,July,28,11,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,158.0,0,1
Resort Hotel,0,1,2017,January,2,11,0,1,1,0.0,0,BB,Offline TA/TO,Corporate,1,0,2,A,D,0,No Deposit,6.0,,0,Transient,30.0,0,0
Resort Hotel,1,41,2015,July,31,27,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,164.0,0,0
City Hotel,0,151,2017,March,12,20,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1
City Hotel,1,30,2016,June,23,2,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,235.0,,0,Transient,140.0,0,0
Resort Hotel,0,92,2016,July,30,18,1,3,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,192.0,1,0
City Hotel,0,0,2016,November,48,25,0,0,2,0.0,0,HB,Offline TA/TO,TA/TO,1,0,0,A,K,0,No Deposit,28.0,,0,Transient,0.0,0,0
Resort Hotel,1,114,2015,October,44,26,7,16,1,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,Non Refund,281.0,,0,Contract,36.0,0,0
Resort Hotel,1,19,2016,May,19,6,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,2,No Deposit,250.0,,0,Transient,118.7,0,0
Resort Hotel,0,1,2017,March,9,4,0,1,2,0.0,0,BB,Corporate,Direct,1,0,3,A,A,0,No Deposit,,255.0,0,Transient,40.0,0,0
City Hotel,0,172,2016,July,30,22,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,108.3,1,1
City Hotel,1,115,2016,March,13,20,2,0,1,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,41.0,,22,Transient,70.0,0,0
City Hotel,0,96,2016,July,28,9,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,141.56,0,2
City Hotel,1,188,2016,June,23,2,0,3,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
City Hotel,0,316,2016,May,22,26,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,110.0,0,0
City Hotel,1,343,2015,September,39,25,2,3,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,2,Non Refund,1.0,,0,Transient,170.0,0,0
City Hotel,0,72,2015,September,38,18,0,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,108.0,0,0
City Hotel,1,423,2017,May,21,23,0,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0
City Hotel,0,97,2016,July,29,12,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,121.5,0,1
City Hotel,1,114,2016,July,27,1,1,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,192.0,,0,Transient,75.0,0,0
City Hotel,1,137,2016,January,5,27,0,2,1,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,45,Transient,70.0,0,0
Resort Hotel,1,277,2016,June,25,12,2,2,2,0.0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0
City Hotel,1,88,2017,April,17,26,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,170.0,,0,Transient,140.0,0,0
City Hotel,0,196,2017,June,24,13,0,4,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,128.25,0,0
City Hotel,0,5,2016,January,4,23,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,0,0
City Hotel,1,34,2015,December,50,8,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
Resort Hotel,0,11,2017,May,19,8,1,1,1,0.0,0,BB,Corporate,Corporate,0,1,13,A,E,0,No Deposit,,292.0,0,Transient,48.5,1,1
Resort Hotel,1,36,2015,November,47,20,0,2,2,0.0,0,FB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0
City Hotel,0,0,2016,December,53,28,0,1,2,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,341.0,0,Transient,77.0,0,0
Resort Hotel,1,304,2017,June,23,8,2,3,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,298.0,,0,Transient,66.0,0,0
Resort Hotel,1,86,2016,December,50,8,4,10,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,50.2,0,0
City Hotel,0,39,2015,August,33,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient-Party,109.0,0,0
City Hotel,1,30,2016,June,23,2,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,235.0,,0,Transient,140.0,0,0
City Hotel,1,336,2015,September,38,18,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,109.0,0,0
City Hotel,0,151,2017,March,12,20,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,0
Resort Hotel,0,0,2017,February,6,7,0,1,1,0.0,0,BB,Direct,Direct,1,0,2,D,D,0,No Deposit,,,0,Transient,55.0,0,0
City Hotel,1,58,2015,December,53,28,1,4,2,0.0,0,BB,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Transient,110.15,0,1
City Hotel,1,113,2016,February,9,25,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,44,Transient,75.0,0,0
City Hotel,1,146,2016,March,14,30,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,86.0,,28,Transient,80.0,0,0
Resort Hotel,0,78,2015,November,47,21,0,1,2,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,342.0,0,Transient-Party,32.0,0,0
City Hotel,1,250,2016,September,40,26,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,95.0,0,0
City Hotel,0,2,2015,December,51,15,0,1,1,0.0,0,BB,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,9.0,,0,Transient,81.0,0,1
City Hotel,1,330,2015,September,37,12,2,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,86,2016,January,4,22,0,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,35,Transient,85.0,0,0
City Hotel,1,601,2017,March,9,2,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
City Hotel,1,101,2016,June,27,27,1,5,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,140.0,0,0
Resort Hotel,1,22,2016,March,11,11,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,43.0,0,0
City Hotel,1,260,2015,July,27,4,2,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,67,2017,June,24,11,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,89.1,0,0
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,128.25,0,1
City Hotel,1,166,2016,November,45,1,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,110.0,0,0
Resort Hotel,1,26,2017,March,11,14,0,5,2,0.0,0,HB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient-Party,80.0,0,0
City Hotel,1,162,2016,October,42,14,2,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0
Resort Hotel,1,293,2016,June,26,21,0,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,72.0,0,0
City Hotel,0,0,2017,March,10,7,0,0,0,0.0,0,BB,Offline TA/TO,TA/TO,1,0,0,A,K,1,No Deposit,22.0,,0,Transient,0.0,0,0
City Hotel,0,129,2016,September,38,11,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.75,0,0
Resort Hotel,1,140,2016,February,7,12,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
City Hotel,1,545,2017,January,1,5,0,1,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,59.0,0,0
City Hotel,1,309,2016,May,20,12,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
City Hotel,1,412,2016,August,35,25,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
City Hotel,1,273,2016,May,20,13,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,95.0,0,0
City Hotel,1,93,2017,April,14,6,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,170.0,,0,Transient,95.0,0,0
City Hotel,1,168,2017,May,21,26,1,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,43.0,0,Transient,140.0,0,0
Resort Hotel,1,143,2016,June,23,3,2,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.0,0,1
City Hotel,0,246,2017,May,21,27,1,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,128.0,0,1
City Hotel,0,1,2017,January,2,11,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,238.0,0,Transient,65.0,0,0
City Hotel,1,286,2016,October,43,16,1,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44.0,,0,Transient,90.0,0,0
City Hotel,1,247,2016,June,24,6,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
City Hotel,1,169,2017,June,23,8,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,170.0,0,0
City Hotel,1,286,2016,October,43,16,1,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44.0,,0,Transient,90.0,0,0
Resort Hotel,1,274,2015,October,40,3,2,5,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,36.05,0,0
Resort Hotel,0,40,2016,May,19,7,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,85.0,0,1
City Hotel,1,265,2016,April,17,20,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,,0,Transient,101.0,0,0
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0
City Hotel,0,1,2015,October,41,10,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,308,2016,November,48,25,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,52.0,0,0
Resort Hotel,1,238,2016,September,37,7,0,3,1,0.0,0,BB,Groups,TA/TO,0,0,0,D,D,0,Non Refund,1.0,,0,Transient,89.0,0,0
City Hotel,0,0,2015,July,30,24,0,2,1,0.0,0,BB,Direct,Direct,0,0,0,D,A,1,No Deposit,,,0,Transient,0.0,0,0
City Hotel,1,28,2017,March,9,2,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,95.0,0,0
City Hotel,0,0,2016,August,35,23,0,1,2,2.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,159.0,0,0
Resort Hotel,1,45,2015,December,49,5,2,1,2,0.0,0,Undefined,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,68.0,0,0
City Hotel,1,22,2015,July,30,22,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,92,2016,March,13,26,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,170.0,,0,Transient,100.0,0,0
Resort Hotel,1,157,2016,October,40,1,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,Non Refund,96.0,,0,Transient,52.0,0,0
City Hotel,0,56,2015,September,39,25,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44.0,,0,Transient-Party,185.0,0,0
Resort Hotel,1,33,2017,January,4,28,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,0,213,2017,August,35,28,1,3,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0
City Hotel,1,350,2016,June,25,17,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,140.0,0,0
Resort Hotel,0,2,2015,November,47,21,2,1,2,0.0,0,HB,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,89.0,1,1
City Hotel,0,3,2016,November,47,18,0,2,2,0.0,0,BB,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0
City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
City Hotel,0,0,2016,July,31,24,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,131.0,0,0
Resort Hotel,0,9,2015,October,42,11,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,56.0,0,0
City Hotel,1,247,2016,October,44,28,1,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,110.0,0,0
Resort Hotel,0,67,2015,August,31,1,4,6,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,208.2,0,1
City Hotel,0,263,2017,June,25,23,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,105.0,0,1
Resort Hotel,0,14,2016,March,13,25,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,94.5,0,0
City Hotel,1,105,2016,April,15,6,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,75.0,0,0
Resort Hotel,0,55,2015,July,30,20,2,5,2,0.0,0,HB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,142.86,1,0
City Hotel,1,212,2017,June,22,2,1,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient-Party,105.0,0,0
City Hotel,1,414,2015,December,49,5,2,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
City Hotel,0,86,2016,May,21,20,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,3.0,,0,Transient-Party,65.0,0,1
City Hotel,0,68,2016,April,18,24,2,0,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,133.2,0,2
City Hotel,0,10,2016,September,40,26,1,3,1,0.0,0,BB,Aviation,TA/TO,1,0,4,D,D,0,No Deposit,,153.0,0,Transient,110.0,0,0
Resort Hotel,0,124,2016,August,33,12,2,5,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,172.8,0,0
Resort Hotel,1,77,2015,September,38,18,2,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,87.33,0,1
City Hotel,0,8,2016,March,11,8,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,96.0,0,0
City Hotel,0,134,2017,February,8,25,0,1,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,75.0,0,0
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,144.5,0,0
City Hotel,1,405,2016,August,33,10,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
City Hotel,0,15,2015,September,37,8,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Transient,84.0,0,1
City Hotel,1,116,2016,February,10,28,2,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,1.0,0,0
City Hotel,0,48,2017,February,8,22,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,1
City Hotel,0,3,2016,February,9,25,0,1,1,0.0,0,BB,Corporate,Corporate,1,0,5,A,A,0,No Deposit,,40.0,0,Transient-Party,66.0,0,0
City Hotel,1,302,2016,May,19,5,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
Resort Hotel,0,238,2017,July,29,17,2,5,2,0.0,0,FB,Offline TA/TO,TA/TO,0,0,1,E,E,0,No Deposit,6.0,,0,Transient,185.6,1,2
Resort Hotel,0,47,2015,December,53,30,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,3.0,,0,Transient,139.48,0,0
City Hotel,1,74,2017,June,26,27,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,112.0,0,0
Resort Hotel,0,16,2015,August,34,21,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,192.0,0,0
City Hotel,1,342,2015,September,39,24,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0
City Hotel,1,26,2016,June,24,8,0,1,2,0.0,0,BB,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,120.0,0,0
City Hotel,1,34,2015,August,32,5,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
City Hotel,1,278,2016,August,33,11,0,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
City Hotel,1,22,2016,May,21,20,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,140.0,0,0
Resort Hotel,0,0,2017,March,9,4,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,70.0,0,0
City Hotel,1,263,2016,October,43,21,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,110.0,0,0
City Hotel,1,188,2016,June,25,15,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,39,Transient,130.0,0,0
City Hotel,1,65,2015,December,49,2,4,14,1,2.0,1,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,178.0,0,1
City Hotel,1,334,2015,September,38,16,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,1,40,2017,August,33,17,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,289.8,0,1
City Hotel,1,407,2017,May,18,6,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0
City Hotel,0,17,2017,January,4,22,2,0,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.0,1,0
City Hotel,1,56,2016,November,46,11,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,100.67,0,1
City Hotel,1,195,2015,September,38,17,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,20.0,,0,Transient,48.0,0,0
Resort Hotel,0,1,2016,August,34,14,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,211.0,0,1
Resort Hotel,0,13,2016,February,7,12,0,2,2,0.0,0,FB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,177.0,,0,Transient,75.0,0,1
Resort Hotel,0,6,2016,November,45,2,0,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,,168.0,0,Transient,30.0,0,0
City Hotel,1,18,2015,October,41,4,2,1,1,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,0,Transient,110.0,0,0
Resort Hotel,0,0,2016,February,7,13,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,66.0,1,0
City Hotel,0,215,2016,November,48,21,1,1,1,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,,233.0,0,Transient,75.0,0,0
City Hotel,1,17,2015,August,34,22,2,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,35.2,0,0
Resort Hotel,0,231,2016,September,36,3,2,5,3,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,196.0,,0,Transient,101.7,0,1
Resort Hotel,1,60,2015,July,27,1,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,107.0,0,2
City Hotel,0,121,2015,December,53,27,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1
City Hotel,1,239,2015,October,42,17,0,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
City Hotel,1,67,2016,March,13,26,2,1,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,100.81,0,1
Resort Hotel,0,187,2017,August,31,1,2,5,2,0.0,0,BB,Direct,Direct,1,0,1,D,D,0,No Deposit,,,0,Transient,175.23,1,1
City Hotel,1,128,2017,April,16,16,2,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58.0,,0,Transient,100.0,0,0
City Hotel,1,233,2017,June,25,23,1,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,105.0,0,0
City Hotel,1,283,2015,July,31,27,1,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
Resort Hotel,1,37,2017,April,17,29,1,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,147.0,0,0
City Hotel,1,299,2015,August,33,12,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
City Hotel,0,8,2017,March,11,16,0,1,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,65.0,1,0
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0
City Hotel,0,20,2017,February,6,5,0,0,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,0.0,0,2
Resort Hotel,0,0,2016,December,50,4,0,0,3,0.0,0,BB,Direct,Direct,1,0,0,A,C,1,No Deposit,,,0,Transient,0.0,0,0
Resort Hotel,0,46,2015,August,34,22,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261.0,,0,Transient,149.0,0,1
City Hotel,1,94,2016,March,10,4,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,154.0,,28,Transient,80.0,0,0
City Hotel,0,5,2017,May,22,31,0,1,1,0.0,0,BB,Corporate,Corporate,1,1,14,A,A,0,No Deposit,,40.0,0,Transient,67.0,1,2
City Hotel,1,130,2017,April,16,21,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,95.0,0,0
City Hotel,0,183,2016,September,37,8,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44.0,,0,Transient-Party,110.0,0,1
