hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0
Resort Hotel,0,203,2017,May,21,25,2,5,2,2.0,0,BB,Groups,TA/TO,0,0,0,A,C,5,No Deposit,,223.0,0,Transient-Party,106.0,1,0
Resort Hotel,0,364,2016,October,42,12,0,4,2,0.0,0,BB,Groups,Corporate,0,0,0,A,D,0,No Deposit,,223.0,0,Transient-Party,69.0,1,0
Resort Hotel,0,145,2016,July,31,24,4,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,102.6,0,0
Resort Hotel,0,96,2015,July,28,5,4,10,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,74.07,0,0
City Hotel,1,287,2017,July,29,20,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1
City Hotel,0,6,2015,September,39,20,2,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,138.57,0,2
City Hotel,0,154,2016,April,16,15,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,135.0,0,2
Resort Hotel,0,0,2016,May,23,29,2,0,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,306.0,,0,Transient,42.51,1,0
City Hotel,1,27,2016,March,13,22,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.0,0,0
City Hotel,0,23,2015,September,37,7,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,95.98,0,0
Resort Hotel,0,52,2015,December,51,17,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,37.3,0,1
Resort Hotel,0,3,2015,December,49,5,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,1
City Hotel,0,109,2017,August,35,31,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,104.4,0,0
City Hotel,0,274,2017,April,16,22,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,3
Resort Hotel,0,157,2017,June,24,13,2,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,92.0,0,1
City Hotel,0,476,2017,July,28,15,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2
City Hotel,1,57,2017,April,14,3,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
Resort Hotel,0,14,2017,January,1,5,2,3,2,0.0,0,BB,Online TA,Direct,0,0,0,F,F,0,No Deposit,241.0,,0,Group,44.97,0,1
Resort Hotel,0,94,2015,November,46,14,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.1,0,2
Resort Hotel,0,63,2016,December,52,20,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Transient,48.03,0,0
City Hotel,1,157,2016,June,27,30,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,0
Resort Hotel,0,60,2016,November,46,7,1,3,2,0.0,0,HB,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,80.22,0,1
City Hotel,0,128,2016,September,38,16,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,100.29,0,3
Resort Hotel,0,73,2017,February,7,17,2,2,2,0.0,0,BB,Corporate,Corporate,0,0,0,D,D,1,No Deposit,,498.0,0,Transient-Party,48.0,0,0
Resort Hotel,0,18,2016,July,30,17,4,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,212.0,0,1
City Hotel,0,86,2017,July,30,27,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,129.0,0,1
Resort Hotel,0,132,2017,May,20,18,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Transient,40.95,0,0
Resort Hotel,1,95,2016,December,52,18,3,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,42.0,0,0
Resort Hotel,0,5,2017,May,20,15,1,0,1,0.0,0,BB,Complementary,TA/TO,1,0,1,E,E,0,No Deposit,40.0,,0,Transient,0.0,1,2
City Hotel,0,34,2015,October,44,29,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.32,0,1
Resort Hotel,0,165,2016,July,29,16,2,5,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,90.1,0,0
City Hotel,0,53,2017,August,32,11,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,3
City Hotel,0,116,2016,September,40,29,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9.0,,0,Transient-Party,113.09,0,1
City Hotel,0,0,2016,May,21,17,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,0
City Hotel,0,178,2016,July,30,23,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,8.0,,0,Transient,109.8,0,1
City Hotel,1,30,2017,April,17,29,2,1,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.33,0,1
Resort Hotel,0,51,2015,October,43,23,2,5,2,0.0,0,HB,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,119.43,1,0
Resort Hotel,0,77,2017,May,20,15,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,124.0,0,2
City Hotel,0,3,2016,October,43,20,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,95.0,0,0
City Hotel,0,231,2016,December,53,27,0,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,79.0,,0,Transient,64.6,0,0
City Hotel,1,64,2017,March,10,5,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.8,0,2
City Hotel,0,183,2016,October,45,31,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,83.5,0,2
City Hotel,0,15,2015,October,40,1,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,80.46,0,0
City Hotel,0,29,2016,October,41,5,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,166.25,0,3
City Hotel,1,12,2016,December,50,10,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,161.0,0,0
Resort Hotel,0,15,2016,November,47,18,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,314.0,,0,Transient,40.4,0,0
City Hotel,0,20,2017,July,28,11,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.67,0,2
Resort Hotel,1,112,2017,April,17,28,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,112.5,0,0
City Hotel,0,152,2017,June,26,27,0,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,0
City Hotel,0,448,2017,June,24,17,2,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
Resort Hotel,1,321,2017,June,25,20,0,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,103.05,0,1
Resort Hotel,0,76,2017,April,15,10,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,52.85,0,2
City Hotel,0,79,2017,April,16,18,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,171.0,0,1
Resort Hotel,0,10,2015,December,52,20,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,3,No Deposit,250.0,,0,Transient,76.4,0,1
Resort Hotel,0,379,2017,July,30,29,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,123.5,0,1
City Hotel,0,62,2017,May,22,29,1,2,2,2.0,0,HB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,168.0,,0,Transient,187.5,0,0
City Hotel,0,109,2016,April,18,30,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,77.03,0,1
Resort Hotel,1,233,2017,May,18,5,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,2
Resort Hotel,0,6,2017,February,6,6,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,467.0,,0,Transient,41.65,0,0
Resort Hotel,0,220,2017,June,24,11,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,56.7,0,0
City Hotel,0,40,2016,November,48,26,1,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,72.0,0,0
City Hotel,0,45,2016,October,41,3,1,0,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.4,0,1
City Hotel,1,64,2016,August,35,27,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.4,0,1
Resort Hotel,0,56,2015,September,40,28,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,44.5,0,0
City Hotel,0,20,2017,March,11,12,2,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,0
Resort Hotel,0,342,2016,October,42,14,2,5,2,0.0,0,BB,Groups,Direct,0,0,0,E,E,0,No Deposit,273.0,,125,Transient-Party,80.81,0,0
Resort Hotel,0,210,2016,June,23,2,0,3,3,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,129.44,0,1
Resort Hotel,0,20,2017,January,1,1,4,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,39.76,0,1
City Hotel,0,184,2017,August,34,20,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,0
City Hotel,0,98,2015,November,48,23,1,3,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Contract,123.0,0,1
City Hotel,0,20,2016,August,36,29,1,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,85.0,0,1
Resort Hotel,0,2,2016,October,42,9,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,100.0,0,1
City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
City Hotel,0,176,2016,October,42,11,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,85.0,,0,Transient,80.75,0,0
City Hotel,0,409,2017,May,22,31,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
Resort Hotel,0,67,2015,September,40,28,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,55.44,0,1
Resort Hotel,0,76,2017,April,17,28,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,469.0,,0,Transient,98.99,0,0
Resort Hotel,0,20,2016,March,11,10,2,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,102.0,0,2
Resort Hotel,0,113,2017,May,19,12,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,72.0,0,0
Resort Hotel,0,406,2016,August,36,29,3,9,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,82.88,0,0
Resort Hotel,0,7,2016,October,41,5,2,4,2,0.0,0,BB,Groups,Corporate,0,0,0,F,F,1,No Deposit,,405.0,0,Transient-Party,81.0,0,0
City Hotel,0,49,2016,April,17,19,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,1
City Hotel,1,46,2016,March,10,3,0,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.9,0,0
Resort Hotel,0,26,2017,March,13,31,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,63.0,0,1
Resort Hotel,0,231,2016,October,41,8,2,5,2,0.0,0,BB,Groups,Direct,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,71.36,0,0
City Hotel,0,39,2016,February,10,29,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,60.1,0,0
Resort Hotel,0,261,2015,December,51,17,2,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,38.7,0,2
City Hotel,1,30,2016,August,32,6,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,103.5,0,1
Resort Hotel,0,144,2017,July,29,19,2,5,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,166.03,0,0
City Hotel,0,73,2016,April,15,3,2,1,2,1.0,0,SC,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,,0,Transient-Party,94.0,0,1
Resort Hotel,0,130,2015,December,49,4,2,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Contract,35.7,1,0
City Hotel,0,217,2016,August,35,27,1,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,168.3,0,1
Resort Hotel,1,132,2017,July,30,24,1,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,232.0,0,2
Resort Hotel,0,114,2017,May,20,18,2,5,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,64.85,0,2
City Hotel,1,146,2017,July,30,27,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.83,0,0
Resort Hotel,1,90,2017,August,34,26,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,201.43,0,1
Resort Hotel,0,300,2017,May,21,23,2,6,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,223.0,99,Transient-Party,62.81,0,0
Resort Hotel,0,152,2017,April,14,5,0,4,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,48.0,0,0
Resort Hotel,0,5,2017,March,10,7,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,56.0,0,1
City Hotel,0,207,2017,May,18,5,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,99.0,0,1
City Hotel,0,86,2015,November,47,20,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,49.07,0,0
City Hotel,0,103,2016,August,33,7,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,2
Resort Hotel,0,21,2017,February,8,22,0,4,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,405.0,0,Transient-Party,36.0,0,0
Resort Hotel,0,59,2015,August,34,20,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,C,D,2,No Deposit,241.0,,0,Transient,127.59,0,2
Resort Hotel,0,287,2015,October,42,15,2,3,2,0.0,0,BB,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,50.5,1,0
Resort Hotel,0,81,2015,December,53,28,1,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,36.0,,0,Transient-Party,51.92,0,0
City Hotel,0,1,2016,October,41,6,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,157.0,,0,Transient,164.0,0,0
Resort Hotel,0,336,2016,September,38,15,1,3,2,0.0,0,BB,Groups,Direct,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,66.0,0,0
Resort Hotel,0,200,2017,August,32,12,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Transient,106.56,0,1
Resort Hotel,0,336,2016,September,38,15,0,3,2,0.0,0,BB,Groups,Direct,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,66.0,0,1
City Hotel,1,117,2017,May,19,7,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0
City Hotel,0,95,2017,April,16,20,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,136.8,0,0
City Hotel,0,118,2016,June,24,6,1,2,1,0.0,0,BB,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,110.0,0,0
Resort Hotel,0,198,2016,September,40,25,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,65.11,0,0
City Hotel,1,54,2017,August,32,10,2,6,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
City Hotel,0,53,2016,March,14,28,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.85,0,2
City Hotel,0,61,2017,May,20,19,1,2,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0
Resort Hotel,0,187,2016,October,43,21,4,7,2,1.0,0,BB,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient-Party,77.4,0,0
City Hotel,0,44,2016,March,10,4,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,59.95,0,1
Resort Hotel,0,200,2016,August,32,2,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,D,0,No Deposit,8.0,,0,Transient,126.0,0,0
City Hotel,1,121,2017,August,33,18,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,0
Resort Hotel,0,175,2017,March,11,12,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,46.8,0,2
City Hotel,1,204,2017,June,25,20,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,0
Resort Hotel,1,352,2017,May,21,25,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,60.0,0,2
Resort Hotel,1,167,2016,September,40,27,2,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,99.0,0,0
Resort Hotel,0,24,2016,August,33,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,219.0,0,1
Resort Hotel,0,228,2017,June,23,6,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143.0,436.0,0,Group,87.13,0,0
City Hotel,0,98,2017,June,26,26,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
Resort Hotel,1,259,2015,September,38,17,0,3,1,0.0,0,BB,Groups,Corporate,0,1,0,A,A,0,Non Refund,,223.0,0,Transient,33.3,0,0
Resort Hotel,0,204,2016,August,33,12,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Contract,90.1,0,1
City Hotel,1,183,2017,July,30,26,1,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0
City Hotel,0,176,2017,July,27,7,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,65.18,0,1
Resort Hotel,0,283,2015,October,42,12,2,5,1,0.0,0,BB,Groups,Direct,0,0,0,A,A,0,No Deposit,273.0,,0,Transient-Party,41.98,0,0
Resort Hotel,0,66,2016,May,21,18,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,70.92,0,0
Resort Hotel,1,214,2017,May,18,5,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,0
City Hotel,1,40,2016,May,21,18,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,0
City Hotel,1,3,2017,May,18,4,0,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,260.0,0,0
City Hotel,0,451,2017,July,28,12,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2
City Hotel,0,78,2015,July,31,31,2,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.0,0,0
City Hotel,0,448,2017,June,24,17,2,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
Resort Hotel,0,116,2016,October,44,23,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,70.0,0,1
City Hotel,0,15,2016,November,46,8,0,2,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,190.0,0,1
Resort Hotel,0,53,2017,August,33,14,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,218.0,0,1
Resort Hotel,1,51,2016,September,38,15,1,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,189.25,0,1
Resort Hotel,1,33,2017,August,33,18,1,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,330.0,0,0
City Hotel,0,12,2016,November,46,12,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.94,0,3
City Hotel,0,313,2016,December,49,1,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,91.8,0,1
City Hotel,1,115,2017,June,25,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0
Resort Hotel,0,209,2016,August,35,22,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,,0,Transient,152.3,0,1
Resort Hotel,0,47,2015,December,52,23,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,88.0,1,0
City Hotel,0,120,2016,April,15,7,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.74,0,0
City Hotel,0,167,2017,May,19,7,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.1,0,0
Resort Hotel,0,121,2015,October,43,18,2,5,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Transient,35.0,0,0
Resort Hotel,1,201,2017,June,26,29,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,110.0,0,1
Resort Hotel,0,64,2017,August,35,31,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,187.19,0,1
City Hotel,0,23,2017,February,6,7,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,2
City Hotel,1,63,2017,August,33,15,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
Resort Hotel,1,310,2017,June,26,27,2,5,3,1.0,0,BB,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,160.43,0,0
City Hotel,0,86,2016,April,18,26,1,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.2,0,1
City Hotel,0,72,2017,August,33,16,0,1,3,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,267.0,0,3
Resort Hotel,0,267,2017,June,23,6,2,10,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,57.0,,0,Transient,121.0,0,3
Resort Hotel,0,137,2016,July,29,10,4,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,157.27,0,1
