hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
City Hotel,0,54,2017,May,20,17,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,3
City Hotel,1,26,2017,February,8,20,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,0
City Hotel,0,88,2016,March,13,23,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.7,0,0
City Hotel,0,4,2017,February,8,23,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,201.33,0,1
City Hotel,0,3,2015,November,45,6,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.0,0,0
City Hotel,1,137,2016,September,40,30,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.9,0,0
City Hotel,1,33,2016,August,33,8,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,125.1,0,1
City Hotel,0,335,2016,October,42,13,0,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,80.0,0,0
City Hotel,0,29,2016,December,53,30,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient-Party,161.67,0,0
City Hotel,0,64,2017,April,17,23,2,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,2
City Hotel,0,174,2017,March,10,5,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,90.0,0,1
City Hotel,0,160,2017,June,25,19,1,3,2,0.0,0,HB,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,159.5,0,0
City Hotel,0,186,2017,June,26,28,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,117.0,0,0
City Hotel,0,8,2017,February,7,18,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,126.6,0,0
City Hotel,0,67,2016,May,23,31,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,1
City Hotel,0,9,2015,August,35,23,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2
City Hotel,0,53,2017,June,26,26,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,124.5,0,0
City Hotel,0,0,2015,September,37,10,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,68.0,0,Transient,90.0,0,0
City Hotel,0,140,2017,April,17,28,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,130.0,0,1
City Hotel,1,6,2016,August,32,4,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,166.0,0,0
Resort Hotel,0,82,2015,August,36,30,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,103.07,0,1
City Hotel,0,29,2016,October,41,5,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,152.0,0,2
City Hotel,0,328,2016,September,40,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,38,Transient-Party,65.0,0,1
City Hotel,1,59,2017,April,14,4,0,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0
City Hotel,1,24,2017,January,4,28,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,69.56,0,0
City Hotel,0,15,2016,October,43,21,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,2
City Hotel,0,6,2015,August,33,14,2,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,83.2,0,1
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0
City Hotel,0,160,2017,July,28,15,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.35,0,1
City Hotel,1,87,2015,September,37,11,0,2,1,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0
City Hotel,0,4,2016,February,7,7,2,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,76.22,1,1
City Hotel,1,13,2017,February,6,10,2,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,134.3,0,1
City Hotel,1,25,2016,August,32,2,0,3,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,1
City Hotel,0,137,2016,July,32,31,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,3,No Deposit,14.0,,0,Transient,99.38,0,2
City Hotel,0,35,2017,May,18,1,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,99.0,0,0
City Hotel,0,2,2016,November,48,21,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.68,0,1
City Hotel,0,14,2016,August,34,16,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,143.0,1,1
Resort Hotel,0,44,2015,October,40,1,4,8,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,78.5,0,1
City Hotel,1,169,2017,April,16,21,2,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,189.0,0,1
Resort Hotel,0,65,2017,April,16,16,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,95.0,0,0
City Hotel,0,15,2017,January,3,16,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.67,0,0
City Hotel,0,122,2016,August,32,2,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,118.8,0,1
Resort Hotel,0,4,2017,January,4,28,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,87.0,1,1
City Hotel,0,123,2016,May,19,4,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,71.6,0,0
City Hotel,0,60,2016,March,12,18,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,83.16,0,1
City Hotel,0,72,2016,May,19,7,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,1
City Hotel,0,192,2017,August,32,9,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,148.5,0,2
Resort Hotel,0,13,2017,May,21,21,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,83.2,1,1
City Hotel,1,130,2017,July,29,16,2,1,2,0.0,0,HB,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,144.0,0,1
City Hotel,0,130,2016,August,32,6,2,4,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.7,0,2
City Hotel,1,70,2016,July,31,26,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,0
City Hotel,0,62,2017,April,15,14,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,141.0,0,1
City Hotel,0,67,2017,March,12,25,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,133.2,0,1
City Hotel,0,31,2016,March,10,5,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.1,0,0
City Hotel,0,181,2016,October,44,28,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,2
City Hotel,0,0,2016,August,32,4,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,145.0,0,1
City Hotel,0,144,2017,May,18,6,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient-Party,90.0,0,1
City Hotel,0,0,2015,September,37,11,0,2,0,0.0,0,BB,Groups,Corporate,0,0,0,A,K,1,No Deposit,,,0,Transient,0.0,0,0
City Hotel,0,99,2017,May,20,18,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Contract,80.0,0,1
City Hotel,0,6,2017,July,31,31,1,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,156.76,1,2
City Hotel,0,57,2017,August,31,2,2,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,126.0,0,0
City Hotel,0,0,2016,March,10,1,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.0,0,0
City Hotel,0,145,2017,August,31,5,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,118.8,0,1
City Hotel,0,61,2015,November,47,21,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0
City Hotel,0,54,2017,April,16,17,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,95.76,0,0
City Hotel,0,9,2015,August,34,19,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.0,0,1
Resort Hotel,1,95,2016,July,29,13,2,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,231.43,0,0
City Hotel,0,5,2016,June,26,20,1,0,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,227.0,0,Transient,95.0,0,0
City Hotel,0,221,2015,October,41,10,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,65.0,0,0
City Hotel,0,226,2016,October,44,29,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,70.0,0,1
City Hotel,0,1,2016,April,17,22,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.0,0,2
City Hotel,0,85,2016,August,32,3,2,6,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9.0,,0,Transient,167.8,0,1
City Hotel,0,86,2016,December,51,15,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,58,2017,August,31,2,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,0
Resort Hotel,0,272,2015,September,40,30,0,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,256.0,,0,Transient-Party,73.0,0,0
Resort Hotel,0,41,2017,March,11,16,2,5,2,0.0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,464.0,,0,Transient,66.0,0,0
City Hotel,1,72,2016,April,16,16,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,0
City Hotel,1,141,2016,June,24,10,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.62,0,0
City Hotel,0,36,2016,December,53,28,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,168.73,0,0
City Hotel,0,149,2016,August,32,3,2,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,119.0,0,2
City Hotel,0,28,2017,February,7,15,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,58,2016,June,25,17,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,1
City Hotel,0,201,2017,July,28,11,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,179.1,0,0
Resort Hotel,0,36,2017,April,14,3,3,5,2,1.0,1,BB,Direct,Direct,0,0,0,F,H,1,No Deposit,250.0,,0,Transient,131.88,1,1
Resort Hotel,0,16,2015,November,47,19,1,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,98.0,1,0
City Hotel,0,4,2016,April,15,8,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.0,0,1
Resort Hotel,0,0,2016,May,21,19,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,B,0,No Deposit,,,0,Transient,89.0,1,0
Resort Hotel,0,0,2016,September,40,26,1,0,2,0.0,0,BB,Online TA,TA/TO,1,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0,0
Resort Hotel,1,122,2016,December,53,27,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,,0,Transient,74.75,0,2
City Hotel,1,147,2017,July,30,28,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,1
City Hotel,0,72,2015,December,49,5,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0
Resort Hotel,0,6,2016,December,50,8,2,5,2,0.0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,464.0,,0,Transient,66.0,0,0
City Hotel,1,114,2016,August,35,27,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,128.7,0,0
Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0
City Hotel,0,81,2016,March,12,18,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,16.0,,0,Transient,59.5,0,0
Resort Hotel,1,94,2017,June,24,12,3,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,160.0,0,1
City Hotel,0,34,2017,February,6,6,1,2,2,1.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,128.0,0,1
City Hotel,1,132,2017,April,17,25,0,0,0,0.0,0,BB,Online TA,TA/TO,0,0,0,D,K,1,No Deposit,9.0,,0,Transient,0.0,0,3
City Hotel,0,159,2017,August,32,7,1,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,184.5,0,0
City Hotel,0,44,2016,March,12,17,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,103.95,0,0
City Hotel,0,44,2016,April,17,23,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,24.0,,0,Transient-Party,95.0,0,1
City Hotel,1,91,2016,July,29,14,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.8,0,0
City Hotel,1,151,2016,August,34,17,0,3,3,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,204.0,0,0
City Hotel,0,291,2017,August,31,2,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,101.08,0,1
City Hotel,0,221,2015,October,42,17,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,65.0,0,0
City Hotel,0,41,2016,March,13,20,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
City Hotel,0,39,2016,November,45,1,0,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
Resort Hotel,0,48,2016,May,20,11,0,1,2,0.0,0,HB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,95.0,1,0
Resort Hotel,0,59,2016,March,13,24,1,3,1,0.0,0,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,94.5,0,0
Resort Hotel,1,248,2016,December,52,22,2,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.8,0,0
City Hotel,1,86,2016,October,43,22,2,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.84,0,1
City Hotel,0,10,2017,January,2,12,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,103.17,0,1
City Hotel,1,126,2017,May,22,30,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,132.0,0,0
City Hotel,1,14,2016,August,34,19,2,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,178.8,0,0
City Hotel,0,1,2016,April,16,15,0,1,2,0.0,0,SC,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,98.0,1,0
City Hotel,0,18,2017,February,9,26,2,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.1,0,0
City Hotel,0,3,2016,April,18,29,1,2,2,2.0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,156.95,0,0
City Hotel,0,21,2017,January,2,12,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,67.58,0,1
Resort Hotel,0,47,2016,December,50,8,2,5,2,0.0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,464.0,,0,Transient,64.0,0,0
City Hotel,0,116,2017,March,12,24,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient-Party,100.0,0,1
City Hotel,1,25,2016,October,44,27,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,0
City Hotel,0,119,2016,April,15,4,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient-Party,71.0,0,1
City Hotel,0,4,2015,August,33,11,0,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2
City Hotel,0,30,2017,August,34,23,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.5,0,1
City Hotel,0,177,2017,August,33,16,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,354.0,,0,Transient,121.77,0,0
City Hotel,0,25,2016,November,45,1,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.0,0,1
City Hotel,0,59,2015,October,44,29,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2
Resort Hotel,0,83,2016,August,33,10,2,4,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient-Party,186.6,0,0
City Hotel,1,65,2016,April,16,12,0,3,1,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,177.3,0,1
City Hotel,0,2,2017,March,13,27,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,63.31,0,0
City Hotel,0,28,2015,October,43,19,1,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,4,2016,September,39,23,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,B,2,No Deposit,1.0,,0,Transient-Party,57.5,0,0
Resort Hotel,0,0,2016,March,11,10,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,55.0,1,0
City Hotel,0,4,2017,July,29,17,1,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
City Hotel,1,24,2017,May,18,4,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,179.0,0,0
City Hotel,0,145,2017,February,7,12,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
City Hotel,0,1,2017,August,32,7,1,0,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,279.0,0,2
City Hotel,0,81,2016,July,28,4,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,0,1
City Hotel,0,19,2015,December,52,22,0,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,58.0,0,1
City Hotel,1,142,2016,August,32,3,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.76,0,0
Resort Hotel,0,146,2016,August,34,16,2,8,2,1.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,248.2,0,1
Resort Hotel,0,10,2017,January,3,18,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,58.0,1,0
City Hotel,0,87,2016,March,12,14,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,72.25,0,2
Resort Hotel,0,251,2016,August,33,8,1,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,118.5,0,2
City Hotel,0,93,2015,December,53,30,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,60.67,0,0
City Hotel,0,288,2016,May,19,5,0,3,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,236,Transient-Party,81.67,0,0
City Hotel,0,65,2016,May,20,9,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,119.85,0,1
City Hotel,0,96,2017,May,20,14,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,138.0,0,0
City Hotel,0,5,2016,April,18,26,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,189.43,0,2
City Hotel,0,84,2017,July,29,16,2,1,4,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,234.0,0,3
City Hotel,1,39,2017,February,6,10,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.0,0,0
City Hotel,0,35,2015,October,43,20,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,96.3,0,2
Resort Hotel,0,40,2016,May,21,17,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,248.0,,0,Transient-Party,46.0,0,0
City Hotel,1,13,2017,July,31,30,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,Refundable,9.0,,0,Transient,162.67,0,2
City Hotel,1,49,2017,May,21,21,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,1
Resort Hotel,0,3,2016,January,3,14,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2
City Hotel,0,39,2016,November,48,21,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,72.0,0,0
City Hotel,1,98,2017,March,11,12,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.2,0,0
City Hotel,0,108,2017,April,15,15,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.5,0,1
City Hotel,0,1,2016,March,10,2,0,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient-Party,0.0,0,0
City Hotel,0,108,2016,December,53,25,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.0,0,2
City Hotel,0,116,2017,March,12,24,0,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient-Party,90.0,0,0
City Hotel,1,44,2017,March,10,7,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,134.3,0,0
City Hotel,0,13,2016,January,3,16,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.0,0,1
Resort Hotel,0,9,2016,April,15,4,2,5,2,2.0,0,HB,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,170.0,0,1
City Hotel,0,29,2016,October,41,5,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,186.2,0,3
