hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,23,2016,March,11,9,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,0
City Hotel,1,206,2016,October,41,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.85,0,0
City Hotel,0,37,2017,June,23,9,2,2,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.0,0,0
City Hotel,0,2,2017,August,33,18,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,,0,Transient,174.16,0,1
City Hotel,0,171,2017,July,28,15,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,2
City Hotel,0,71,2016,April,18,24,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,93.08,0,1
City Hotel,1,1,2016,January,5,29,0,1,1,0.0,0,BB,Direct,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,90.0,0,0
City Hotel,1,263,2017,July,29,17,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
City Hotel,0,104,2016,June,24,7,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.67,0,2
City Hotel,0,73,2017,April,15,9,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.1,0,0
City Hotel,0,52,2016,September,37,9,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1
City Hotel,0,77,2016,April,16,13,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,,0,Transient,90.95,0,0
City Hotel,0,125,2016,August,36,29,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,85.0,,0,Transient,89.75,0,0
City Hotel,0,207,2017,June,26,26,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1
City Hotel,1,81,2017,April,15,13,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,2
Resort Hotel,0,0,2016,January,2,3,3,5,2,0.0,0,BB,Direct,Direct,0,0,0,F,F,2,No Deposit,,,0,Transient,62.25,0,0
City Hotel,0,377,2016,October,42,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,1,84,2017,May,21,21,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,109.25,0,0
City Hotel,1,34,2016,February,6,6,2,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,67.5,0,1
City Hotel,0,113,2016,March,13,20,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,38.67,0,0
City Hotel,0,105,2017,August,34,23,0,2,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,112.5,0,0
City Hotel,0,414,2017,July,28,13,0,2,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,91.5,0,0
Resort Hotel,0,149,2015,September,37,12,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275.0,,0,Transient,53.1,0,0
City Hotel,0,24,2016,February,10,29,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,45.5,0,0
Resort Hotel,0,3,2017,March,12,19,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,85.33,1,3
City Hotel,0,423,2017,July,29,22,1,1,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0
City Hotel,0,423,2017,July,29,22,1,1,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0
City Hotel,1,115,2017,April,13,1,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
City Hotel,0,41,2017,June,23,7,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,128.7,0,1
City Hotel,1,33,2016,June,25,13,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,0
City Hotel,0,61,2017,May,18,6,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,122.4,0,1
City Hotel,1,170,2016,July,30,18,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.2,0,1
City Hotel,0,349,2016,October,41,4,1,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,58.0,,162,Transient-Party,90.0,0,0
City Hotel,0,102,2016,January,2,3,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,40.67,0,0
City Hotel,0,78,2016,March,13,20,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,86.32,0,1
City Hotel,0,93,2017,June,25,22,2,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0
City Hotel,0,112,2016,March,13,21,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7.0,,0,Transient,58.9,0,0
Resort Hotel,0,88,2016,October,44,29,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Transient,51.43,0,2
City Hotel,1,201,2017,May,21,24,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1
Resort Hotel,0,13,2017,May,20,14,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,68.4,0,1
City Hotel,1,230,2017,July,29,19,0,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,179.1,0,0
City Hotel,0,96,2016,April,17,18,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.45,0,1
Resort Hotel,0,57,2017,April,15,14,2,7,2,0.0,0,HB,Groups,TA/TO,0,0,0,D,D,0,No Deposit,493.0,,0,Contract,92.0,0,0
City Hotel,0,89,2016,October,41,3,1,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,80.75,0,0
City Hotel,0,423,2017,July,29,22,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,6,2017,March,9,1,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.8,0,0
City Hotel,0,159,2016,June,27,27,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.95,0,1
City Hotel,0,386,2016,October,44,23,2,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
Resort Hotel,0,1,2017,April,16,21,1,2,1,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,74.6,0,0
City Hotel,0,4,2015,November,48,27,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,55.0,0,0
City Hotel,0,179,2017,April,14,7,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,2
City Hotel,1,287,2016,September,40,29,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.3,0,0
City Hotel,0,198,2017,July,27,4,2,6,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,188.1,0,1
City Hotel,0,45,2016,March,11,10,0,1,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,71.1,0,0
City Hotel,0,150,2017,August,32,9,0,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,157.5,0,1
City Hotel,1,163,2017,June,25,21,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,0
Resort Hotel,0,160,2016,May,21,17,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251.0,,0,Transient,59.0,0,1
City Hotel,0,39,2015,August,33,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
Resort Hotel,0,183,2016,April,16,16,1,1,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,54.5,0,0
City Hotel,0,123,2016,March,14,28,1,3,3,0.0,0,BB,Direct,Direct,0,0,0,A,B,1,No Deposit,,,0,Transient,93.0,0,3
City Hotel,0,0,2016,July,30,20,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,3,No Deposit,,,0,Transient,99.7,0,0
City Hotel,1,31,2016,April,18,24,1,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,94.5,0,0
Resort Hotel,0,15,2016,July,29,15,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,177.0,0,0
City Hotel,0,418,2016,September,40,26,1,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,132.0,,223,Transient,107.0,0,0
City Hotel,0,13,2016,April,18,26,0,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,96.0,0,0
City Hotel,0,423,2017,July,29,22,1,1,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0
City Hotel,0,30,2016,May,21,21,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,7.0,,0,Transient,136.72,0,1
City Hotel,0,423,2017,July,29,22,1,1,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0
Resort Hotel,0,225,2016,May,22,28,1,1,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,F,1,No Deposit,298.0,,0,Transient-Party,54.5,0,0
City Hotel,0,457,2017,August,34,25,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1
City Hotel,0,126,2016,June,23,2,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient-Party,80.75,0,1
City Hotel,0,1,2015,October,41,7,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,155.0,0,2
Resort Hotel,0,61,2017,February,8,22,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.0,1,2
City Hotel,1,153,2017,July,30,27,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,166.5,0,0
City Hotel,0,222,2017,April,17,29,2,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,3
City Hotel,0,320,2016,August,34,18,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,38,2016,August,34,17,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,168.3,0,0
City Hotel,0,348,2017,February,8,24,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,90.1,0,2
City Hotel,0,99,2017,April,15,15,2,4,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,2,No Deposit,205.0,,0,Transient-Party,113.0,0,0
Resort Hotel,0,221,2016,June,25,17,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,113.0,1,1
City Hotel,0,59,2016,February,6,6,2,2,3,0.0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,90.0,0,1
City Hotel,1,265,2016,October,42,9,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.3,0,0
City Hotel,0,396,2017,June,26,25,2,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,256,2016,June,25,15,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,159,2017,June,25,23,2,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,189.0,0,0
Resort Hotel,0,278,2016,September,39,18,4,6,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,163.0,,0,Contract,58.95,0,0
City Hotel,0,148,2016,May,19,5,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,0
City Hotel,0,13,2015,October,43,18,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,2
City Hotel,1,178,2016,August,35,25,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,88.77,0,0
City Hotel,0,143,2017,January,3,20,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2
City Hotel,0,2,2017,March,10,5,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,82.08,0,0
City Hotel,0,292,2016,July,30,21,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,0
Resort Hotel,0,72,2015,July,27,3,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,,0,Transient,110.7,1,0
City Hotel,0,457,2017,August,34,25,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,265,2016,June,26,24,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,1,109,2017,April,17,28,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.05,0,0
City Hotel,1,124,2016,August,33,7,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,0,0
City Hotel,0,13,2016,April,18,26,0,3,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,73.0,0,0
City Hotel,0,41,2017,April,17,26,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0
City Hotel,0,32,2017,June,24,17,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
City Hotel,0,238,2016,September,36,3,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.63,0,2
City Hotel,0,178,2017,July,29,18,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,89.1,0,1
City Hotel,0,320,2016,August,34,18,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0
Resort Hotel,0,211,2016,May,20,14,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
City Hotel,0,240,2017,June,25,24,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.0,0,1
Resort Hotel,0,19,2015,December,49,2,0,2,1,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,36.0,0,0
Resort Hotel,0,196,2016,October,44,29,2,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,96.0,0,0
City Hotel,0,0,2016,June,27,27,1,4,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,,0,Transient,134.57,0,3
City Hotel,0,0,2016,March,13,20,1,0,2,0.0,0,BB,Complementary,TA/TO,0,0,0,A,E,0,No Deposit,,,0,Transient,139.0,0,0
Resort Hotel,0,246,2015,October,41,8,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,G,0,No Deposit,251.0,,0,Transient-Party,41.4,0,0
Resort Hotel,0,54,2017,February,5,3,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,65.0,0,1
City Hotel,0,29,2016,April,16,14,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,168.0,,0,Transient,90.95,0,0
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,4,2017,February,8,20,1,0,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,0,1
Resort Hotel,0,243,2015,September,36,2,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69.0,,0,Contract,77.78,0,0
Resort Hotel,0,33,2015,October,41,7,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,66.3,1,2
City Hotel,1,28,2016,August,34,14,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,132.05,0,0
City Hotel,1,275,2016,October,42,9,3,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.69,0,0
City Hotel,0,124,2016,May,19,6,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,114.3,0,0
Resort Hotel,0,199,2016,May,19,2,1,1,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,54.5,0,1
City Hotel,0,0,2016,October,40,1,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,162.0,0,0
City Hotel,1,102,2016,December,50,9,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,1
City Hotel,0,17,2015,November,45,2,1,0,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,90.0,0,0
City Hotel,0,50,2016,November,45,4,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,97.2,0,1
City Hotel,0,190,2017,August,32,7,1,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,0
City Hotel,0,248,2017,April,15,9,2,0,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,80.0,0,1
City Hotel,1,39,2016,June,27,26,2,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,0
City Hotel,0,256,2016,June,25,15,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,184,2015,October,42,17,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,7.0,,0,Transient-Party,65.29,0,1
City Hotel,0,199,2016,October,40,1,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,1
City Hotel,0,40,2015,November,45,4,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,100.8,0,3
City Hotel,0,71,2016,May,20,10,0,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,205.0,,0,Transient-Party,126.0,0,1
City Hotel,0,423,2017,July,29,22,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,114.4,0,1
City Hotel,0,301,2016,July,31,30,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
Resort Hotel,0,199,2016,May,19,2,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
Resort Hotel,0,183,2016,April,16,16,1,1,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,54.5,0,0
City Hotel,0,121,2016,March,12,19,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,43.5,0,0
City Hotel,0,58,2017,March,13,28,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.6,0,1
City Hotel,0,256,2016,June,25,15,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6.0,,0,Transient-Party,90.0,0,0
City Hotel,0,50,2017,May,18,5,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.1,0,3
City Hotel,0,14,2016,January,5,29,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,81.95,0,1
City Hotel,0,28,2017,February,9,27,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,,0,Transient,105.4,0,0
City Hotel,0,62,2016,November,47,18,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,3
City Hotel,0,396,2017,June,26,25,2,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
Resort Hotel,0,53,2016,March,11,6,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,54.71,0,1
City Hotel,0,7,2016,July,29,16,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,0
Resort Hotel,0,162,2017,March,13,27,1,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,4,No Deposit,240.0,,0,Transient,92.0,0,3
Resort Hotel,1,12,2017,January,5,30,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,0,47,2017,February,7,13,1,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0
City Hotel,0,386,2016,October,44,23,2,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
Resort Hotel,0,88,2017,March,10,11,2,5,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,C,2,No Deposit,177.0,,0,Transient-Party,34.0,0,0
City Hotel,0,21,2017,March,11,16,1,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,70.0,0,0
City Hotel,0,217,2016,September,36,1,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient-Party,80.75,0,1
City Hotel,1,29,2017,March,12,23,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.2,0,1
City Hotel,0,21,2015,October,43,23,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Contract,151.33,0,1
City Hotel,0,405,2017,July,27,4,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,91.5,0,0
Resort Hotel,1,183,2017,May,19,8,4,10,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,96.43,0,2
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,90,2016,March,13,25,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,96.3,0,0
City Hotel,1,109,2017,March,11,15,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0
City Hotel,0,386,2016,October,44,23,2,0,1,0.0,0,HB,Complementary,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient-Party,3.0,0,0
City Hotel,0,64,2016,May,21,16,1,3,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,109.65,0,0
City Hotel,0,116,2017,August,34,20,2,3,1,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,22.0,,0,Transient,67.15,0,1
