hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,9,2016,July,28,4,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,360.0,0,Transient-Party,189.0,0,0
Resort Hotel,0,6,2017,May,20,15,1,2,1,0.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,83.67,0,0
City Hotel,0,277,2017,July,28,13,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,89.1,0,2
Resort Hotel,0,26,2017,August,32,7,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Group,114.76,0,2
Resort Hotel,1,108,2017,January,2,14,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.8,0,2
Resort Hotel,0,121,2017,January,4,22,2,5,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,273.0,,0,Transient,43.4,0,0
City Hotel,0,434,2017,June,22,3,2,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
City Hotel,0,107,2016,November,46,6,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,89.0,,0,Transient,117.28,0,0
City Hotel,0,182,2016,September,40,30,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.9,0,2
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,Groups,Corporate,0,0,0,A,F,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0
City Hotel,1,56,2017,March,13,26,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,0
Resort Hotel,0,91,2017,August,31,2,2,5,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,159.28,0,0
Resort Hotel,0,7,2016,May,19,4,0,1,2,0.0,0,BB,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,110.0,0,Transient,90.0,0,0
Resort Hotel,0,34,2016,March,12,13,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,2.0,,0,Contract,55.0,0,0
Resort Hotel,0,163,2016,July,29,16,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,104.55,0,0
Resort Hotel,0,13,2016,October,40,1,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,139.0,0,2
Resort Hotel,0,7,2017,March,9,2,1,3,1,0.0,0,BB,Groups,Corporate,0,0,0,D,F,1,No Deposit,,223.0,0,Transient-Party,47.0,0,0
Resort Hotel,0,31,2016,January,3,10,0,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0.0,0,1
City Hotel,0,224,2017,June,26,29,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,118.03,0,2
Resort Hotel,0,337,2016,October,42,9,2,5,1,0.0,0,HB,Groups,Direct,0,0,0,A,A,1,No Deposit,273.0,,101,Transient-Party,44.81,0,0
Resort Hotel,0,31,2015,July,29,12,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,0
Resort Hotel,0,47,2017,May,21,24,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,89.0,0,1
Resort Hotel,1,60,2017,January,2,12,0,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.0,0,2
Resort Hotel,0,35,2016,March,13,21,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,50.13,0,1
Resort Hotel,1,116,2016,April,15,4,2,5,2,0.0,0,HB,Groups,Direct,0,0,0,D,D,0,Non Refund,273.0,,0,Transient,72.0,0,0
City Hotel,0,114,2017,May,19,10,1,4,1,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0
Resort Hotel,0,9,2016,November,46,10,1,3,2,0.0,0,BB,Direct,TA/TO,0,0,0,A,H,0,No Deposit,,,0,Transient,37.8,0,1
Resort Hotel,0,134,2016,June,23,1,4,10,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,76.5,0,0
City Hotel,0,171,2017,July,27,7,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,111.6,0,0
Resort Hotel,0,134,2015,July,28,9,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,88.4,0,2
City Hotel,0,117,2016,July,30,19,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,1
City Hotel,0,211,2017,August,35,28,1,3,3,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,161.5,0,1
City Hotel,0,243,2017,May,22,29,1,0,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
City Hotel,0,20,2017,February,9,26,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,1
Resort Hotel,0,87,2015,September,38,17,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,59.2,0,0
City Hotel,0,279,2017,June,23,9,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2
City Hotel,1,141,2016,June,27,30,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,109.8,0,1
Resort Hotel,0,326,2017,June,25,24,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,101.7,0,2
Resort Hotel,0,51,2016,October,41,7,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,97.63,1,1
Resort Hotel,1,18,2017,February,7,12,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,0
City Hotel,0,6,2015,October,44,25,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,123.5,0,3
Resort Hotel,1,119,2016,August,33,8,3,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,206.78,0,0
Resort Hotel,0,22,2016,December,50,10,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,55.44,0,0
Resort Hotel,0,143,2015,July,28,9,1,3,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Contract,78.6,0,2
City Hotel,0,95,2015,December,51,18,2,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,67.5,0,2
City Hotel,0,234,2016,September,39,23,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,2
Resort Hotel,1,40,2016,June,25,12,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,194.0,0,0
Resort Hotel,0,342,2016,October,42,14,2,5,1,0.0,0,BB,Groups,Direct,0,0,0,E,E,1,No Deposit,273.0,,125,Transient-Party,71.56,0,0
Resort Hotel,0,132,2017,August,32,11,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,135.0,0,0
City Hotel,0,16,2015,September,39,25,2,3,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0
Resort Hotel,1,86,2016,August,34,20,2,2,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,231.0,0,0
City Hotel,0,64,2016,November,48,21,1,2,1,1.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,64.37,0,1
City Hotel,0,249,2017,July,28,12,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1
City Hotel,0,198,2017,July,29,16,2,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86.0,,0,Transient,125.28,0,1
Resort Hotel,0,170,2015,September,37,10,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,26.0,,0,Contract,70.98,0,0
Resort Hotel,0,25,2016,January,4,20,0,1,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient-Party,25.0,0,0
Resort Hotel,0,133,2015,October,43,22,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,60.0,1,1
City Hotel,1,93,2016,July,28,3,2,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.9,0,0
City Hotel,0,249,2017,July,28,12,0,4,1,1.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1
Resort Hotel,1,129,2016,July,31,30,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,176.43,0,0
Resort Hotel,0,336,2016,September,38,15,0,3,2,0.0,0,BB,Groups,Direct,0,0,0,A,E,0,No Deposit,,223.0,0,Transient-Party,66.0,0,0
Resort Hotel,1,68,2017,March,11,18,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,70.0,0,0
Resort Hotel,0,167,2016,July,28,3,4,7,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,59.8,0,0
Resort Hotel,0,328,2017,June,25,19,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,86.7,0,0
City Hotel,1,14,2016,May,23,30,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,94.35,0,0
City Hotel,0,168,2016,July,27,2,2,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,62.18,0,1
Resort Hotel,0,207,2017,March,11,16,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,37.8,0,3
Resort Hotel,0,34,2016,April,16,15,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,156.0,,0,Transient,60.0,0,0
City Hotel,1,250,2017,January,1,4,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,67.15,0,0
Resort Hotel,0,17,2016,April,15,7,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,53.1,0,0
City Hotel,0,189,2016,July,30,17,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,99.45,0,1
City Hotel,0,111,2017,May,18,3,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.1,0,1
Resort Hotel,0,55,2016,March,14,28,1,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,53.2,0,0
City Hotel,0,42,2017,August,32,10,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,250.0,0,1
City Hotel,0,13,2017,February,8,22,0,3,2,0.0,0,BB,Online TA,GDS,0,0,0,A,A,1,No Deposit,195.0,,0,Transient,105.33,0,1
City Hotel,0,92,2016,June,25,16,0,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,135.9,0,1
City Hotel,1,171,2016,July,29,11,1,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,80.75,0,0
Resort Hotel,0,13,2016,November,47,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,40.0,,0,Transient,50.68,0,2
Resort Hotel,0,337,2016,October,42,9,2,5,2,0.0,0,HB,Groups,Direct,0,0,0,D,D,0,No Deposit,273.0,,101,Transient-Party,66.28,0,0
City Hotel,0,106,2016,July,31,27,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22.0,,0,Transient,82.45,0,1
City Hotel,0,6,2016,March,13,22,0,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,88.92,0,0
Resort Hotel,1,121,2016,September,36,2,1,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,199.0,0,0
Resort Hotel,0,195,2017,March,10,5,4,6,2,0.0,0,BB,Groups,TA/TO,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,62.28,0,0
Resort Hotel,0,86,2016,June,23,2,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,90.9,0,0
Resort Hotel,0,251,2016,December,53,27,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,51.02,0,1
City Hotel,1,235,2017,May,21,26,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,E,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0
Resort Hotel,1,279,2017,May,22,30,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,80.1,0,2
Resort Hotel,0,86,2016,April,16,11,3,7,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,54.2,0,0
City Hotel,0,215,2017,May,21,26,1,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.1,0,3
City Hotel,0,142,2016,October,44,27,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,100.8,0,1
City Hotel,0,29,2016,August,34,20,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,151.0,0,0
City Hotel,0,6,2017,July,28,15,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,101.0,0,1
Resort Hotel,0,212,2017,August,35,31,2,8,2,1.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,143.0,,0,Transient,89.75,0,0
Resort Hotel,0,1,2015,August,35,25,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,153.0,1,0
Resort Hotel,1,242,2016,November,48,24,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.8,0,3
City Hotel,0,45,2017,February,7,14,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.4,0,0
City Hotel,0,21,2016,October,42,10,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,107.0,0,0
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0
Resort Hotel,1,253,2017,July,28,15,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,240.0,,0,Transient,188.0,0,0
City Hotel,0,169,2016,July,28,3,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,158.95,0,1
Resort Hotel,0,386,2016,October,43,20,1,3,2,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,49.0,0,0
Resort Hotel,1,226,2017,May,20,20,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,76.03,0,1
City Hotel,0,61,2017,May,18,2,0,4,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,112.86,0,0
City Hotel,1,210,2017,July,27,6,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
Resort Hotel,0,105,2017,February,8,25,4,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,,0,Transient,48.27,0,1
City Hotel,1,247,2017,April,16,19,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,2
City Hotel,1,35,2017,March,11,13,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,105.4,0,0
Resort Hotel,0,112,2017,March,11,15,0,3,1,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,477.0,0,Transient-Party,40.0,0,0
City Hotel,0,138,2017,May,19,7,2,2,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,,0,Transient,84.7,0,2
City Hotel,0,82,2017,April,15,11,0,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,2
Resort Hotel,0,223,2016,May,22,24,1,5,2,0.0,0,BB,Groups,Direct,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,66.0,0,0
Resort Hotel,0,324,2015,July,27,3,4,10,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,134.73,0,0
City Hotel,1,31,2016,December,49,2,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,0
Resort Hotel,1,26,2017,March,10,9,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,1
Resort Hotel,0,34,2017,April,16,17,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,100.0,0,1
Resort Hotel,0,63,2016,March,11,8,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,34.73,0,0
Resort Hotel,1,259,2015,September,38,17,0,3,1,0.0,0,BB,Groups,Corporate,0,1,0,A,A,0,Non Refund,,223.0,0,Transient,33.3,0,0
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,52.5,1,0
City Hotel,0,95,2016,November,46,6,2,3,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,59.5,0,0
City Hotel,0,51,2016,October,41,2,2,0,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,1
City Hotel,0,1,2016,January,5,26,0,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.0,1,1
Resort Hotel,0,252,2015,September,37,10,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,62.48,0,1
Resort Hotel,0,28,2017,March,13,29,0,4,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,78.0,0,0
City Hotel,0,55,2016,September,36,3,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.3,0,2
Resort Hotel,0,112,2015,July,28,6,3,7,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,120.6,0,1
City Hotel,1,12,2016,December,51,14,0,2,2,0.0,0,SC,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,98.0,0,0
Resort Hotel,0,336,2016,September,38,15,2,3,1,0.0,0,BB,Groups,Direct,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,60.0,1,0
City Hotel,0,7,2017,May,21,25,0,3,1,0.0,0,BB,Online TA,GDS,0,0,0,A,D,0,No Deposit,195.0,,0,Transient,180.0,0,0
Resort Hotel,0,94,2017,February,7,13,1,3,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,62.0,0,1
City Hotel,0,5,2016,September,39,18,2,0,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,123.7,0,0
Resort Hotel,0,0,2016,October,42,12,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,130.0,0,0
City Hotel,1,25,2016,March,14,29,0,4,2,2.0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,216.0,0,0
Resort Hotel,0,200,2016,October,44,29,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,46.51,0,0
City Hotel,0,1,2016,October,41,7,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,144.0,0,0
Resort Hotel,0,0,2015,November,48,27,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,43.0,0,0
Resort Hotel,0,174,2016,December,50,8,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,,0,Transient,55.8,0,3
Resort Hotel,0,37,2016,March,13,24,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,59.07,0,2
City Hotel,0,58,2017,January,2,12,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,57.59,0,1
Resort Hotel,0,70,2017,February,8,22,0,4,2,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,405.0,0,Transient-Party,42.0,0,0
City Hotel,0,171,2017,July,27,7,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,111.6,0,0
Resort Hotel,0,46,2016,April,17,17,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,73.0,0,0
City Hotel,1,195,2016,September,37,5,1,4,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.25,0,0
City Hotel,1,315,2017,July,27,5,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,103.5,0,1
City Hotel,1,208,2016,July,31,30,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.75,0,0
City Hotel,0,78,2017,June,23,5,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,1
City Hotel,0,42,2017,March,12,23,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,121.33,0,1
City Hotel,0,7,2016,January,4,20,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.67,0,1
Resort Hotel,0,208,2016,June,23,1,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,40.0,,0,Transient,64.9,0,0
City Hotel,0,79,2017,March,11,16,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,142.2,0,1
Resort Hotel,1,172,2016,August,35,27,2,6,2,1.0,0,BB,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,,0,Transient,234.0,0,0
Resort Hotel,0,160,2016,June,27,26,4,7,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,70.0,0,0
Resort Hotel,0,18,2017,January,4,26,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,48.0,0,2
City Hotel,0,84,2017,August,33,15,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,121.6,0,1
Resort Hotel,0,40,2015,November,47,16,3,8,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,38.13,0,0
City Hotel,1,32,2017,June,23,5,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,159.33,0,1
City Hotel,0,0,2016,January,5,24,2,2,2,0.0,1,BB,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,83.0,,0,Transient,68.4,0,1
City Hotel,0,48,2017,July,28,10,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0
Resort Hotel,0,37,2016,January,3,16,2,5,1,0.0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,31.0,0,1
Resort Hotel,0,152,2017,April,14,5,0,4,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,3,No Deposit,,223.0,0,Transient-Party,42.0,0,0
City Hotel,1,54,2017,April,16,16,2,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0
City Hotel,0,5,2017,March,10,5,2,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,96.05,0,0
Resort Hotel,0,116,2016,June,25,13,3,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,87.12,0,1
City Hotel,0,22,2017,May,20,20,2,1,1,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,98.8,0,1
